ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,7,"763,213","2,050","5,455,662","2,050",0,0,"27,814","11,820","11,872",0,"3,268",Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,"4,171,431","8,750",28072288,"26,250",0,0,"98,663","45,906","34,682",0,"10,980"
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,8,"675,717","2,300","4,932,625","2,300",0,0,"29,722","12,837","9,337",0,"2,999",Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,"4,171,431","8,750",28072288,"26,250",0,0,"98,663","45,906","34,682",0,"10,980"
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,9,"578,186","1,500","3,955,597","1,500",0,0,"15,585","8,955","5,118",0,747,Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,"4,171,431","8,750",28072288,"26,250",0,0,"98,663","45,906","34,682",0,"10,980"
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,10,"382,163",560,"2,319,762",560,0,0,445,258,971,0,0,Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,"4,171,431","8,750",28072288,"26,250",0,0,"98,663","45,906","34,682",0,"10,980"
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,11,"165,048",100,"1,021,488",100,0,0,765,"1,149",36,0,0,Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,"4,171,431","8,750",28072288,"26,250",0,0,"98,663","45,906","34,682",0,"10,980"
Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,12,"134,597",60,"822,622",60,0,0,360,540,40,0,0,Rocky Mountain NP,ROMO,National Park,Intermountain ,CO,2025,"4,171,431","8,750",28072288,"26,250",0,0,"98,663","45,906","34,682",0,"10,980"
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,1,"108,094","376,182","199,758","376,182",0,0,0,0,284,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,2,"101,597","369,064","186,680","369,064",0,0,0,0,265,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,3,"132,921","336,942","244,018","336,942",0,0,0,0,500,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,4,"108,508","338,176","199,164","338,176",0,0,0,0,430,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,5,"65,166","412,642","111,160","412,642",0,0,0,0,182,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,6,"43,105","406,246","73,972","406,246",0,0,0,0,28,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,7,"34,647","409,787","56,877","409,787",0,0,0,0,27,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,8,"31,601","388,599","51,698","388,599",0,0,0,0,42,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,9,"37,046","374,385","59,879","374,385",0,0,0,0,0,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,10,"34,859","391,089","72,625","391,089",0,0,0,0,244,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,11,"63,008","374,490","119,296","374,490",0,0,0,0,293,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,12,"87,197","397,017","147,412","397,017",0,0,0,0,169,0,0,Saguaro NP,SAGU,National Park,Intermountain ,AZ,2025,"847,749","4,574,619",1522539,"1,143,656",0,0,0,0,"2,464",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,1,"51,845",883,"248,856",883,"1,670",0,744,709,218,0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,2,"40,294","1,540","193,412","1,540",0,0,814,805,313,0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,3,"74,414","1,675","357,186","1,675","1,670",0,"1,431","1,469",218,0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,4,"104,655",624,"3,809,436",624,"11,769",0,"1,561","1,902",397,0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,5,"138,749",765,"5,050,477",765,"5,808",0,"6,516","3,434","1,114",0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,6,"161,775",936,"5,969,485",936,"8,451",0,"17,220","5,775","5,873",0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,7,"200,392","1,047","7,394,466","1,047","7,605",0,"19,293","5,492","6,516",0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,8,"195,347",995,"7,110,622",995,"7,678",0,"20,482","20,314","10,284",0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,9,"146,996",736,"5,350,649",736,"7,231",0,"14,265","16,736","2,712",0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,10,"122,794",665,"4,469,705",665,"5,740",0,"4,595","6,118",638,0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,11,"79,477","1,070","2,892,974","1,070","4,304",0,"2,127","1,867",135,0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,12,"61,599","1,901","295,676","1,901","7,415",0,"1,183","1,094",104,0,0,Sequoia NP,SEQU,National Park,Pacific West ,CA,2025,"1,378,337","12,837",43142944,"51,348","69,341",0,"90,231","65,715","28,522",0,0
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,1,"11,989",56,"32,051",56,222,0,0,0,129,0,0,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,2,"14,614",56,"39,002",56,214,0,0,0,211,0,0,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,3,"92,625",98,"313,880",98,219,0,"1,227",702,"1,419",0,12,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,4,"139,737","1,260","802,534","1,260","2,514",0,"8,856","5,511","2,806",0,17,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,5,"173,115","1,414","1,288,916","1,414","2,950",0,"16,632","9,543","8,026",0,72,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,6,"167,090","1,260","1,279,742","1,260","6,427",0,"18,222","8,880","3,845",0,105,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,7,"188,144","1,414","1,200,656","1,414","5,391",0,"18,033","7,119","1,145",0,64,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,8,"215,114","1,414","1,361,462","1,414","5,351",0,"20,538","8,004","1,796",0,123,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,9,"153,478","1,260","1,111,807","1,260","6,198",0,"15,147","8,490","1,752",0,70,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,10,"329,565","1,414","1,709,918","1,414","6,376",0,"18,144","11,652","2,250",0,100,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,11,"166,566","1,260","665,711","1,260","3,029",0,"4,308","2,889",602,0,11,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,12,"30,115",56,"79,498",56,0,0,0,0,183,0,0,Shenandoah NP,SHEN,National Park,Northeast ,VA,2025,"1,682,152","10,962",9885177,"2,742","38,891",0,"121,107","62,790","24,164",0,574
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,1,850,472,"4,494",472,0,0,3,24,4,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,2,"2,037",472,"9,943",472,0,0,5,30,1,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,3,"9,557",472,"47,459",472,0,0,35,162,10,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,4,"11,491",622,"68,285",622,0,0,202,518,50,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,5,"77,061",623,"286,397",623,0,0,"1,401","2,970",100,0,74,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,6,"132,952",623,"494,089",623,0,0,"1,947","4,142",199,0,328,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,7,"155,747",622,"575,640",622,0,0,"3,008","3,723",143,0,262,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,8,"151,582",621,"563,650",621,0,0,"2,387","4,174",142,0,319,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,9,"127,296",624,"551,067",624,0,0,"1,785","6,342",98,0,256,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,10,"50,520",483,"170,674",483,0,0,256,"1,690",2,0,178,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,11,"7,946",472,"32,270",472,0,0,8,116,0,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,12,"2,854",472,"15,926",472,0,0,35,105,3,0,0,Theodore Roosevelt NP,THRO,National Park,Midwest ,ND,2025,"729,893","6,578",2819894,"2,172",0,0,"11,072","23,996",752,0,"1,417"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,1,"54,597","15,096","335,774","15,096","1,213","3,235",0,0,0,96,860,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,2,"49,491","15,343","304,371","15,343","1,728","2,591",0,0,0,343,"3,087",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,3,"55,372","15,408","340,540","15,408","2,267","2,597",0,0,0,408,"3,668",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,4,"51,294","15,275","315,457","15,275","1,192","1,504",0,0,0,275,"2,475",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,5,"40,760","15,240","250,674","15,240",675,770,0,0,0,240,"2,162",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,6,"42,846","15,316","263,503","15,316",764,628,0,0,0,316,"2,846",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,7,"44,228","15,097","272,002","15,097",382,287,0,0,0,97,872,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,8,"25,507","15,045","156,869","15,045",226,215,0,0,0,45,407,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,9,"15,494","15,008","95,285","15,008",0,0,0,0,0,8,73,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,10,"13,494","15,000","82,991","15,000",0,0,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,11,"31,099","15,045","191,256","15,045",0,0,0,0,0,45,405,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,12,"46,892","15,101","288,387","15,101","1,474","1,472",0,0,0,101,913,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2025,"471,074","181,974",2897109,"56,846","9,921","13,299",0,0,0,"1,974","17,768"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,1,"2,753",0,"9,864",0,0,0,0,0,16,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,2,"8,917",0,"32,834",0,0,0,0,0,52,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,3,"4,871",0,"18,039",0,0,0,0,0,27,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,4,5,0,96,0,0,0,0,0,6,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,5,"27,316",0,"190,736",0,479,0,0,0,"6,141",0,"1,776",Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,6,"40,931",0,"215,635",0,"1,190",0,0,0,"13,667",0,"1,160",Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,7,"42,178",0,"194,986",0,"1,108",0,0,0,"15,091",0,"1,677",Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,8,"42,785",0,"205,795",0,888,0,0,0,"15,818",0,"1,567",Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,9,"22,350",0,"98,786",0,593,0,0,0,"5,429",0,898,Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,10,"11,535",0,"67,061",0,0,0,0,0,"1,060",0,"2,533",Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,11,"2,372",0,"13,931",0,0,0,0,0,0,0,356,Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,12,313,0,597,0,0,0,0,0,12,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2025,"206,326",0,1048360,0,"4,258",0,0,0,"57,319",0,"9,967"
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,1,"40,809",0,"84,248",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,2,"43,146",0,"89,744",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,3,"91,656",0,"168,390",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,4,"66,951",0,"126,961",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,5,"69,126",0,"122,702",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,6,"62,133",0,"114,794",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,7,"70,086",0,"113,184",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,8,"49,344",0,"89,475",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,9,"39,255",0,"83,526",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,10,"22,389",0,"45,240",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,11,"46,486",0,"94,302",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2025,12,"58,361",0,"134,844",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2025,"659,742",0,1267410,0,0,0,0,0,0,0,0
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,1,"10,938","12,547","17,846","12,547",0,0,0,12,2,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,2,"10,191","11,690","17,522","11,690",0,0,0,12,2,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,3,"19,355","14,801","38,854","14,801",0,0,0,248,22,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,4,"40,796","14,142","118,359","14,142",0,0,2,430,23,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,5,"67,886","23,534","229,808","23,534",0,0,628,"1,392",126,0,36,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,6,"98,988","34,316","373,186","34,316",0,0,"1,568","2,210",146,0,289,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,7,"111,639","24,880","418,651","24,880",0,0,"1,850","2,105",156,0,504,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,8,"108,995","24,290","385,797","24,290",0,0,"1,490","1,756",121,0,256,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,9,"82,554","28,619","291,159","28,619",0,0,881,"1,847",81,0,192,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,10,"27,978","21,395","55,184","21,395",0,0,2,519,0,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
Wind Cave NP,WICA,National Park,Midwest ,SD,2025,11,"14,130","16,208","25,464","16,208",0,0,0,128,0,0,0,Wind Cave NP,WICA,National Park,Midwest ,SD,2025,"606,258","241,113",1992887,"79,567",0,0,"6,421","10,672",679,0,"1,277"
